ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
32-53;32;Projekt;Kompleksowa strategia rozwoju firmy POLGLASS na rynkach miêdzynarodowych;RPZP.01.03.01-32-002/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;83,692.00;68,600.00;34,300.00;29,155.00;Pol-Glass Spó³ka Jawna Krzysztof Górnicki Andrzej Bomba;8512709071;72-003;Wo³czkowo;Zachodniopomorskie;Powiat policki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka jawna - ma³e przedsiêbiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gêstoœci zaludnienia);RPZP.01.03.01-32-002/09-02;Tak;2010/12/23;2011/01/11
32-54;32;Projekt;Zwiêkszenie potencja³u konkurencyjnego spó³ki Wyroby Granitowe Wo³czyk poprzez doradztwo w zakresie planowania inwestycyjnego- przygotowanie dokumentacji technicznej dla inwestycji w rozbudowê firmy.;RPZP.01.03.01-32-003/08-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;103,700.00;85,000.00;40,000.00;34,000.00;"""Wyroby Granitowe Wo³czyk"" Spó³ka Jawna";8610007507;72-400;Kamieñ Pomorski;Zachodniopomorskie;Powiat kamieñski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka jawna - mikro przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-003/08-02;Tak;2010/03/08;2010/03/10
32-55;32;Projekt;Wsparcie ze strony doradcy zewnêtrznego fundamentem optymalnego wyboru i pozyskania Ÿród³a finansowania inwestycji prorozwojowej spó³ki SIS GROUP.;RPZP.01.03.01-32-005/08-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;24,400.00;20,000.00;10,000.00;8,500.00;HOSSO SIS GROUP Spó³ka z ograniczon¹ odpowiedzialnoœci¹ z siedzib¹ w Gryficach;8571883646;72-300;Gryfice;Zachodniopomorskie;Powiat choszczeñski / Powiat gryficki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-005/08-02;Tak;2010/12/15;2010/12/17
32-56;32;Projekt;Opracowanie Biznes Planu dla inwestycji budowy i wyposa¿enia nowoczesnego warsztatu mechaniki pojazdowej - kluczem do wzrostu konkurencyjnoœci firmy ANMAR;RPZP.01.03.01-32-006/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;17,568.00;14,400.00;7,200.00;6,120.00;ANMAR Anna Ma³gorzata Sobieraj;8511200520;70-743;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;01 Obszar miejski;;;2010/08/25;2010/09/01
32-57;32;Projekt;Wzrost konkurencyjnoœci PPH EKODARPOL Zbigniew Zubala poprzez zakup specjalistycznych us³ug doradczych zwi¹zanych z planowaniem inwestycyjnym.;RPZP.01.03.01-32-008/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;64,630.00;51,800.00;25,900.00;22,015.00;"Przedsiêbiorstwo Produkcyjno - Handlowe ""EKODARPOL"" Zbigniew Zubala";8390400041;74-400;Dêbno;Zachodniopomorskie;Powiat myœliborski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;;;2010/03/26;2010/04/20
32-58;32;Projekt;Zwiêkszenie konkurencyjnoœci OŒRODKA WCZASOWO– REHABILITACYJNEGO PIRAMIDA II- Andrzej Panek poprzez dostêp do specjalistycznej pomocy doradczej– opracowanie strategii rozwoju przedsiêbiorstwa.;RPZP.01.03.01-32-008/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;60,146.00;49,300.00;24,650.00;20,952.50;OŒRODEK WCZASOWO- REHABILITACYJNY PIRAMIDA II Andrzej Panek;6691105583;76-153;DAR£OWO;Zachodniopomorskie;Powiat s³awieñski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-008/09-01;Tak;2010/10/26;2010/10/29
32-59;32;Projekt;Zwiêkszenie konkurencyjnoœci US£UGOWEGO ZAK£ADU PRALNICZEGO MAREK SOBCZYK (Ko³obrzeg) poprzez u³atwienie dostêpu do specjalistycznej pomocy doradczej – opracowanie strategii rozwoju.;RPZP.01.03.01-32-009/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;60,146.00;49,300.00;24,650.00;20,952.50;US£UGOWY ZAK£AD PRALNICZY MAREK SOBCZYK;6711027723;78-100;Ko³obrzeg;Zachodniopomorskie;Powiat ko³obrzeski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-009/09-01;Tak;2010/11/16;2010/11/16
32-60;32;Projekt;Implementacja Systemu Zarz¹dzania Jakoœci¹ wg normy EN ISO 9001:2008 drog¹ do poprawy konkurencyjnoœci firmy SEA-TECH POLAND s.c.;RPZP.01.03.01-32-011/09-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;18,016.00;15,200.00;7,600.00;6,460.00;SEA-TECH POLAND s.c.;8551471662;71-450;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka cywilna prowadz¹ca dzia³alnoœæ w oparciu o umowê zawart¹ na podstawie KC - mikro przedsiêbiorstwo;01 Obszar miejski;;;2010/07/22;2010/08/09
32-61;32;Projekt;Planowanie procesu inwestycyjnego w firmie AGAT+ poprzez doradztwo w zakresie przygotowania dokumentacji technicznej.;RPZP.01.03.01-32-016/08-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;158,600.00;130,000.00;40,000.00;34,000.00;AGAT+ Spó³ka z ograniczon¹ odpowiedzialnoœci¹;9552177942;70-800;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - mikro przedsiêbiorstwo;01 Obszar miejski;;;2010/08/30;2010/09/06
32-62;32;Projekt;Doradztwo z zakresie planowania inwestycyjnego zwi¹zanego z przygotowaniem biznes planu inwestycji dotycz¹cej budowy budynku mieszkalnego wielorodzinnego przy ul. Ho¿ej w Szczecinie;RPZP.01.03.01-32-016/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;36,478.00;29,900.00;14,950.00;12,707.49;"""STEED"" SPÓ£KA AKCYJNA";8521146696;70-820;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - ma³e przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-016/09-01;Tak;2010/09/07;2010/10/01
32-63;32;Projekt;Wzrost konkurencyjnoœci firmy Gold-mark poprzez pozyskanie zewnêtrznego Ÿród³a finansowania na budowê hali produkcyjnej oraz zakup nowoczesnego ci¹gu technologicznego.;RPZP.01.03.01-32-021/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;21,960.00;18,000.00;9,000.00;7,650.00;GOLD-MARK Andrzej Sa³uda;8520608870;72-003;Buk;Zachodniopomorskie;Powiat policki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gêstoœci zaludnienia);;;2010/04/13;2010/04/21
32-64;32;Projekt;Wzrost konkurencyjnoœci Przedsiêbiorstwa PKS Gryfice Sp. z o.o. poprzez specjalistyczne doradztwo w zakresie pozyskiwania zewnêtrznego Ÿród³a finansowania inwestycji w budowê motelu Formule 1;RPZP.01.03.01-32-022/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;21,960.00;18,000.00;9,000.00;7,650.00;"""PRZEDSIÊBIORSTWO PKS GRYFICE"" SPÓ£KA Z OGRANICZON¥ ODPOWIEDZIALNOŒCI¥";8571673972;72-300;Gryfice;Zachodniopomorskie;Powiat choszczeñski / Powiat gryficki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - œrednie przedsiêbiorstwo;01 Obszar miejski;;;2010/05/12;2010/06/09
32-65;32;Projekt;Wdro¿enie systemu zarz¹dzania œrodowiskowego wg normy PN-EN ISO 14001 podstaw¹ do maksymalizacji efektywnoœci dzia³ania Zak³adu Elektryczno Metalowego BOEM ;RPZP.01.03.01-32-025/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;90,816.80;74,440.00;37,220.00;31,637.00;Jan Borodziuk Zak³ad Elektryczno - Metalowy BOEM;8571001184;72-320;Trzebiatów;Zachodniopomorskie;Powiat gryficki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - œrednie przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-025/08-02;Tak;2010/11/29;2010/12/02
32-66;32;Projekt;Dokumentacja technologiczna i œrodowiskowa inwestycji budowy pierwszej w regionie cynkowni bezœciekowej w oparciu o polski patent i normê PN-EN ISO 1461 w firmie BOEM Miros³awice;RPZP.01.03.01-32-029/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;97,600.00;80,000.00;40,000.00;34,000.00;Jan Borodziuk Zak³ad Elektryczno - Metalowy BOEM;8571001184;72-320;Trzebiatów;Zachodniopomorskie;Powiat gryficki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - œrednie przedsiêbiorstwo;01 Obszar miejski;;;2010/11/05;2010/11/19
32-67;32;Projekt;„Podniesienie konkurencyjnoœci firmy Plastikon poprzez opracowanie i wdro¿enie strategii rozwoju wewnêtrznego i rynkowego”;RPZP.01.03.01-32-030/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;58,560.00;48,000.00;24,000.00;20,400.00;PLASTIKON SPÓ£KA CYWILNA JAROS£AW SADOWSKI WALDEMAR SADOWSKI;8542100067;73-110;STARGARD SZCZEC.;Zachodniopomorskie;Powiat stargardzki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka cywilna prowadz¹ca dzia³alnoœæ w oparciu o umowê zawart¹ na podstawie KC - mikro przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-030/08-01-K01;Tak;2010/09/16;2010/09/28
32-68;32;Projekt;Przeprowadzenie specjalistycznej us³ugi doradczej - wdro¿enie systemu zarz¹dzania œrodowiskiem i jakoœci¹ w firmie PapCom kluczem do podniesienia konkurencyjnoœci.;RPZP.01.03.01-32-030/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;27,298.49;23,000.00;11,500.00;9,775.00;Papcom s.c. Z.Dobrodziej, £.Dobrodziej;9552015487;70-791;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka cywilna prowadz¹ca dzia³alnoœæ w oparciu o umowê zawart¹ na podstawie KC - mikro przedsiêbiorstwo;01 Obszar miejski;;;2010/11/26;2010/12/22
32-69;32;Projekt;Pozyskanie fachowych us³ug doradczych, pozwalaj¹cych na wybór optymalnych technologii internetowych, kluczem do odniesienia sukcesu w nowoczesnym biznesie.;RPZP.01.03.01-32-031/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;29,280.00;24,000.00;12,000.00;10,200.00;Papcom s.c. Z.Dobrodziej, £.Dobrodziej;9551026649;70-791;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka cywilna prowadz¹ca dzia³alnoœæ w oparciu o umowê zawart¹ na podstawie KC - mikro przedsiêbiorstwo;01 Obszar miejski;;;2010/11/26;2010/12/22
32-70;32;Projekt;Opracowanie, wdro¿enie i certyfikacja systemu zarz¹dzania jakoœci¹ ISO 9001:2008 w firmie TOTEM Sp. Jawna;RPZP.01.03.01-32-032/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;67,832.00;55,600.00;27,800.00;23,630.00;TOTEM Kamiñski, Szuliñski, Snarski, Kamiñski Spó³ka Jawna;8522321196;70-111;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka jawna - ma³e przedsiêbiorstwo;01 Obszar miejski;;;2010/10/18;2010/10/19
32-71;32;Projekt;Wydanie deklaracji zgodnoœci producenta dla produktów firmy ALPLAST niezbêdnym elementem podniesienia konkurencyjnoœci przedsiêbiorstwa.;RPZP.01.03.01-32-033/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;93,696.00;76,800.00;38,400.00;32,640.00;Towarzystwo Handlowe ALPLAST Spó³ka Jawna A. B¹k i Spó³ka;6710012263;78-100;Ko³obrzeg;Zachodniopomorskie;Powiat ko³obrzeski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka jawna - mikro przedsiêbiorstwo;01 Obszar miejski;;;2010/03/10;2010/03/12
32-72;32;Projekt;Wdro¿enie i certyfikacja systemu zarz¹dzania jakoœci¹ ISO 9001 niezbêdnym elementem podniesienia konkurencyjnoœci Firmy FANZA na rynku us³ug budowlanych;RPZP.01.03.01-32-033/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;26,230.00;21,500.00;10,750.00;9,137.50;FANZA Jaros³aw ¯muda;6711176386;78-100;Ko³obrzeg;Zachodniopomorskie;Powiat ko³obrzeski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;;;2010/12/29;2011/01/12
32-73;32;Projekt;"""Wzrost konkurencyjnoœci przedsiêbiorstwa „KLIMATEX” na krajowym rynku kompleksowego wyposa¿ania zak³adów zbiorowego ¿ywienia poprzez doradztwo w planowanie inwestycyjne""";RPZP.01.03.01-32-035/08-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;101,260.00;83,000.00;40,000.00;34,000.00;"Przedsiêbiorstwo Handlowo-Us³ugowe ""KLIMATEX"" Jacek Kujawa";6711119402;78-100;Ko³obrzeg;Zachodniopomorskie;Powiat ko³obrzeski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-035/08-03-K01;Tak;2010/04/26;2010/04/26
32-74;32;Projekt;Rozwój firmy P.H.U. AW-I-N SKRZYPCZAK PIOTR poprzez przeprowadzenie specjalistycznej us³ugi doradczej w zakresie planowania inwestycyjnego.;RPZP.01.03.01-32-037/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;91,286.50;74,825.00;37,412.50;31,800.62;P.H.U. AW-I-N SKRZYPCZAK PIOTR;6741001645;78-500;Drawsko Pomorskie;Zachodniopomorskie;Powiat drawski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-037/08-01-K01;Tak;2010/03/01;2010/03/04
32-75;32;Projekt;Implementacja Systemu Zarz¹dzania Jakoœci¹ wg normy EN ISO 9001:2008 drog¹ do poprawy konkurencyjnoœci firmy Navikon-Stal Sp. z o.o.;RPZP.01.03.01-32-039/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;30,565.25;25,612.50;12,806.25;10,885.31;Navikon-Stal Sp. z o.o.;9551744600;70-651;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;;;2010/10/22;2010/10/28
32-76;32;Projekt;Podniesienie konkurencyjnoœci firmy P.H.U. AW-I-N SKRZYPCZAK PIOTR poprzez specjalistyczne doradztwo w zakresie pozyskiwania Ÿród³a finansowania rozwoju.;RPZP.01.03.01-32-040/08-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;25,620.00;21,000.00;10,500.00;8,925.00;P.H.U. AW-I-N SKRZYPCZAK PIOTR ;6741001645;78-500;Drawsko Pomorskie;Zachodniopomorskie;Powiat drawski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - mikro przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-040/08-02;Tak;2010/04/29;2010/07/09
32-77;32;Projekt;Doradztwo w zakresie planowania inwestycyjnego jako element wzrostu konkurencyjnoœci Przedsiêbiorstwa Handlowego WÊGLOBUD S.A. w obszarze wydobycia i sprzeda¿y kruszyw mineralnych;RPZP.01.03.01-32-040/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;34,282.00;28,100.00;14,050.00;11,942.49;Przedsiêbiorstwo Handlowe Wêglobud Spó³ka Akcyjna;8510206710;70-467;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - œrednie przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-040/09-01;Tak;2010/08/31;2010/09/06
32-78;32;Projekt;Opracowanie i wdro¿enie oraz certyfikacja systemu zarz¹dzania jakoœci¹ zgodnego z wymaganiami normy EN ISO 9001:2008;RPZP.01.03.01-32-041/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;47,092.00;38,600.00;19,300.00;16,405.00;PTS Spó³ka z ograniczon¹ odpowiedzialnoœci¹;9552219209;70-952;Szczecin;;;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;;;2010/10/08;2010/10/08
32-79;32;Projekt;Doradztwo w zakresie jakoœci;RPZP.01.03.01-32-045/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;34,160.00;28,000.00;14,000.00;11,900.00;Ekspert Systemy Informatyczne Spó³ka Jawna Artur Marchelewski Tomasz Cierpica Andrzej Dzik;9290016119;71-181;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka jawna - ma³e przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-045/08-01-K01;Tak;2010/08/03;2010/08/18
32-80;32;Projekt;"Wzrost konkurencyjnoœci Spó³ki ""MEGARON"" na krajowym rynku chemii budowlanej poprzez doradztwo w planowanie inwestycyjne";RPZP.01.03.01-32-051/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;128,100.00;105,000.00;40,000.00;34,000.00;Megaron Spó³ka Akcyjna;8520508938;70-892;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - ma³e przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-051/08-02-K01;Tak;2010/04/13;2010/04/21
32-81;32;Projekt;Implementacja Systemu Zarz¹dzania Jakoœci¹ wg normy EN ISO 9001:2000 drog¹ do poprawy konkurencyjnoœci firmy NETCOM Szymanowski, £abuñko Sp.j.;RPZP.01.03.01-32-055/08-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;24,024.50;20,125.00;10,062.50;8,553.12;NETCOM Szymanowski, £abuñko spó³ka jawna;8512564796;71-011;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka jawna - mikro przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-055/08-01-K01;Tak;2010/07/28;2010/08/18
32-82;32;Projekt;Wdro¿enie Zintegrowanego Systemu Zarz¹dzania wg norm ISO 9001 i ISO 22000 w hotelu APOLLO;RPZP.01.03.01-32-060/08-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;90,160.24;66,290.24;33,145.12;28,173.35;Hotelarstwo Gastronomia i Handel Anna Pajewska;8541164556;76-153;Dar³owo;Zachodniopomorskie;Powiat s³awieñski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-060/08-01;Tak;2010/12/06;2010/12/22
32-83;32;Projekt;Doradztwo w zakresie pojektowania, wdra¿ania oraz certyfikacji systemu zarz¹dzania jakoœci¹ wed³ug normy EN ISO 9001:2000 w celu poprawy konkurencyjnoœci Spó³ki Status.;RPZP.01.03.01-32-069/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;37,550.00;31,500.00;15,750.00;13,387.50;STATUS SP. Z O.O.;8522448749;70-010;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;;;2010/03/01;2010/03/04
32-84;32;Projekt;Planowanie inwestycyjne zwi¹zane z przygotowaniem studium wykonalnoœci inwestycji dotycz¹cej unowoczeœnienia parku maszynowego i narzêdziowego.;RPZP.01.03.01-32-070/08-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;35,685.00;29,250.00;14,625.00;12,431.25;STATUS SP. Z O.O.;8522448749;70-010;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;;;2010/03/01;2010/03/04
32-85;32;Projekt;Wdro¿enie i certyfikacja Systemu Zarz¹dzania Jakoœci¹ wg normy EN ISO 9001:2000 drog¹ do poprawy konkurencyjnoœci firmy Lender s.c.;RPZP.01.03.01-32-073/08-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;22,255.50;18,675.00;9,337.50;7,936.87;Produkcja i Handel Wyrobów Gumowych „Lender” Z. Lender, M. Lender, K. Lender, H. Bartodziej, J. Bartodziej;8521005671;71-229;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka cywilna prowadz¹ca dzia³alnoœæ w oparciu o umowê zawart¹ na podstawie KC - ma³e przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-073/08-01-K01;Tak;2010/09/10;2010/09/27
