ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
33-85;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Opolu);POIS.15.01.00-00-212/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;1,054,122.00;1,054,122.00;896,003.70;896,003.70;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Opolu;7541156160;45-018;Opole;Opolskie;Powiat m. Opole;85 Przygotowanie, realizacja, monitorowanie i kontrola;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.01.00-00-212/08-01;Tak;2009/04/08;2009/04/17
33-86;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 WFOŒiGW w Poznaniu);POIS.15.01.00-00-213/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;210,291.89;106,632.88;90,637.93;90,637.93;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Poznaniu;7781134790;60-541;Poznañ;Wielkopolskie;Powiat m. Poznañ;85 Przygotowanie, realizacja, monitorowanie i kontrola;fundusz - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIS.15.01.00-00-213/08-01;Tak;2009/04/16;2009/04/23
33-87;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Rzeszowie);POIS.15.01.00-00-214/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;663,460.63;511,762.74;434,998.30;434,998.30;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Rzeszowie;8131096967;35-025;Rzeszów;Podkarpackie;Powiat m. Rzeszów;85 Przygotowanie, realizacja, monitorowanie i kontrola;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.01.00-00-214/08-01;Tak;2009/04/15;2009/04/22
33-88;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Szczecinie);POIS.15.01.00-00-215/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;1,583,096.11;1,189,173.69;1,010,797.61;1,010,797.61;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Szczecinie;8510010504;71-323;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;85 Przygotowanie, realizacja, monitorowanie i kontrola;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.01.00-00-215/08-01;Tak;2009/04/16;2009/04/23
33-89;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Toruniu);POIS.15.01.00-00-216/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;838,208.86;816,457.63;693,988.98;693,988.98;Wojewódzki Fundusz Ochrony Srodowiska i Gospodarki Wodnej w Toruniu;9561223682;88-100;Toruñ;Kujawsko-pomorskie;Powiat inowroc³awski;85 Przygotowanie, realizacja, monitorowanie i kontrola;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.01.00-00-216/08-01;Tak;2009/04/15;2009/04/21
33-90;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Warszawie);POIS.15.01.00-00-217/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;1,399,855.15;1,107,785.77;941,617.88;941,617.88;Wojewódzki Fundusz Ochrony Œrodowiska w Warszawie;5252088391;02-743;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;fundusz - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIS.15.01.00-00-217/08-01;Tak;2009/04/15;2009/04/20
33-91;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW we Wroc³awiu);POIS.15.01.00-00-218/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;844,508.44;680,793.42;578,674.38;578,674.38;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej we Wroc³awiu;8961001536;53-148;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;85 Przygotowanie, realizacja, monitorowanie i kontrola;fundusz - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIS.15.01.00-00-218/08-01;Tak;2009/04/08;2009/04/17
33-92;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (CKPŒ);POIS.15.01.00-00-220/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;2,402,774.79;2,103,368.14;1,787,862.87;1,787,862.87;Centrum Koordynacji Projektów Œrodowiskowych;7010041263;02-362;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.01.00-00-220/08-01;Tak;2009/04/20;2009/04/23
33-93;33;Projekt;RPD sektora transportu na lata 2007-2008 (MI);POIS.15.01.00-00-301/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;498,197.00;498,197.00;498,197.00;423,467.45;Ministerstwo Infrastruktury;7010095164;00-928;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.15.01.00-00-301/08-01;Nie;2009/06/18;2009/06/26
33-94;33;Projekt;RPD sektora transportu na rok 2009 (MI);POIS.15.01.00-00-301/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;4,209,393.00;4,209,393.00;4,209,393.00;3,577,984.05;Ministerstwo Infrastruktury;7010095164;00-928;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.15.01.00-00-301/09-01;Tak;2009/12/21;2009/12/28
33-95;33;Projekt;RPD sektora transportu na lata 2007-2008 (CUPT);POIS.15.01.00-00-302/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;13,208,938.00;13,208,938.00;13,208,938.00;11,227,597.30;Centrum Unijnych Projektów Transportowych;7010071270;00-203;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.01.00-00-302/08-01-K01;Tak;2009/04/24;2009/04/30
33-96;33;Projekt;RPD sektora energetyka na lata 2007-2008 (MG);POIS.15.01.00-00-401/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;14,192.38;14,192.38;14,192.38;12,063.52;Ministerstwo Gospodarki, Departament Funduszy Europejskich;5262897181;00-507;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.01.00-00-401/08-01;Tak;2009/05/29;2009/06/04
33-97;33;Projekt;RPD sektora energetyka za rok 2009 (MG);POIS.15.01.00-00-401/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;288,537.00;288,537.00;288,537.00;245,256.45;Ministerstwo Gospodarki, Departament Funduszy Europejskich;5262897181;00-507;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.01.00-00-401/09-02;Nie;2009/12/30;2010/01/08
33-98;33;Projekt;RPD sektora energetyka na lata 2007-2008 (NFOSiGW);POIS.15.01.00-00-402/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;4,946,997.38;2,161,914.83;1,837,627.60;1,837,627.60;Narodowy Fundusz Ochrony Œrodowiska i Gospodarki Wodnej;5220018559;02-672;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;fundusz - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.01.00-00-402/08-01;Tak;2009/07/16;2009/08/19
33-99;33;Projekt;RPD sektora energetyka na lata 2007-2008 (IPiEO);POIS.15.01.00-00-403/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;2,654,884.22;2,525,519.85;2,525,519.85;2,146,691.87;Instytut Paliw i Energii Odnawialnej;5250009418;03-301;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.01.00-00-403/08-01-K01;Tak;2009/07/15;2009/08/19
33-100;33;Projekt;RPD sektora energetyka na lata 2007-2008 (INiG);POIS.15.01.00-00-404/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.01.00;;2,863,329.14;2,863,329.14;2,863,329.14;2,433,829.77;Instytut Nafty i Gazu;6750001277;31-503;Kraków;Ma³opolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.01.00-00-404/08-01;Tak;2009/07/17;2009/08/19
33-101;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (MŒ);POIS.15.02.00-00-201/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;1,709,200.00;1,709,200.00;1,709,200.00;1,452,820.00;Ministerstwo Œrodowiska;5261647453;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.15.02.00-00-201/08-01;Tak;2009/03/20;2009/03/31
33-102;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (NFOŒiGW);POIS.15.02.00-00-202/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;297,729.00;297,729.00;253,069.65;253,069.65;Narodowy Fundusz Ochrony Œrodowiska i Gospodarki Wodnej;5220018559;02-672;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-202/08-01;Tak;2009/04/16;2009/04/23
33-103;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Bia³ymstoku);POIS.15.02.00-00-203/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;7,401.45;7,401.45;6,291.23;6,291.23;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Bia³ymstoku;5421952597;15-879;Bia³ystok;Podlaskie;Powiat m. Bia³ystok;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-203/08-01;Tak;2009/04/15;2009/04/22
33-104;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Gdañsku);POIS.15.02.00-00-204/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;44,324.56;44,324.56;37,675.87;37,675.87;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Gdañsku;5832094563;80-837;Gdañsk;Pomorskie;Powiat m. Gdañsk;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-204/08-01;Tak;2009/03/25;2009/04/17
33-105;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Zielonej Górze);POIS.15.02.00-00-205/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;11,817.60;11,817.60;10,044.96;10,044.96;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Zielonej Górze;9730277026;65-364;Zielona Góra;Lubuskie;Powiat m. Zielona Góra;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-205/08-01;Tak;2009/04/08;2009/04/23
33-106;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Katowicach);POIS.15.02.00-00-206/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;65,300.00;65,300.00;55,505.00;55,505.00;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Katowicach;9542239831;40-053;Katowice;Œl¹skie;Powiat m. Katowice;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-206/08-01;Tak;2009/04/23;2009/04/23
33-107;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Kielcach);POIS.15.02.00-00-207/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;61,400.00;61,400.00;52,190.00;52,190.00;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Kielcach;9590832923;25-311;Kielce;Œwiêtokrzyskie;Powiat m. Kielce;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-207/08-01;Tak;2009/04/16;2009/04/23
33-108;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Krakowie);POIS.15.02.00-00-208/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;21,613.18;21,613.18;18,371.19;18,371.19;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Krakowie;6761026884;31-002;Kraków;Ma³opolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-208/08-01;Tak;2009/04/08;2009/04/17
33-109;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Lublinie);POIS.15.02.00-00-209/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;26,433.86;26,433.86;22,468.78;22,468.78;Wojewódzki Fundusz Ochrony Œrodowiska i Gosporarki Wodnej w Lublinie;7121004696;20-074;Lublin;Lubelskie;Powiat m. Lublin;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-209/08-01;Tak;2009/04/08;2009/04/17
33-110;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOSiGW w £odzi);POIS.15.02.00-00-210/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;34,699.96;34,699.96;29,494.96;29,494.96;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w £odzi ;7251087864;90-562;£ódŸ;£ódzkie;Powiat m. £ódŸ;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-210/08-01;Tak;2009/04/16;2009/04/23
33-111;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGWw Olsztynie);POIS.15.02.00-00-211/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;159,361.00;159,361.00;135,456.85;135,456.85;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Olsztynie;7391296154;10-026;Olsztyn;Warmiñsko-mazurskie;Powiat m. Olsztyn;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-211/08-01;Tak;2009/04/15;2009/04/20
33-112;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Opolu);POIS.15.02.00-00-212/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;19,996.00;19,996.00;16,996.60;16,996.60;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Opolu;7541156160;45-018;Opole;Opolskie;Powiat m. Opole;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-212/08-01;Tak;2009/04/08;2009/04/17
33-113;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Poznaniu);POIS.15.02.00-00-213/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;37,414.55;37,414.55;31,802.36;31,802.36;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Poznaniu;7781134790;60-541;Poznañ;Wielkopolskie;Powiat m. Poznañ;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-213/08-01;Tak;2009/04/16;2009/04/23
33-114;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Rzeszowie);POIS.15.02.00-00-214/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;45,201.88;45,201.88;38,421.59;38,421.59;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Rzeszowie;8131096967;35-025;Rzeszów;Podkarpackie;Powiat m. Rzeszów;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-214/08-01;Tak;2009/04/15;2009/04/22
33-115;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Szczecinie);POIS.15.02.00-00-215/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;176,714.95;176,714.95;150,207.70;150,207.70;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej w Szczecinie;8510010504;71-323;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-215/08-01;Tak;2009/04/16;2009/04/23
33-116;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Toruniu);POIS.15.02.00-00-216/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;26,000.00;26,000.00;22,100.00;22,100.00;Wojewódzki Fundusz Ochrony Srodowiska i Gospodarki Wodnej w Toruniu;9561223682;88-100;Toruñ;Kujawsko-pomorskie;Powiat inowroc³awski;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-216/08-01;Tak;2009/04/15;2009/04/21
33-117;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW w Warszawie);POIS.15.02.00-00-217/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;47,881.00;47,881.00;40,698.85;40,698.85;Wojewódzki Fundusz Ochrony Œrodowiska w Warszawie;5252088391;02-743;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-217/08-01;Tak;2009/04/15;2009/04/20
33-118;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (WFOŒiGW we Wroc³awiu);POIS.15.02.00-00-218/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;132,736.78;132,736.78;112,825.95;112,825.95;Wojewódzki Fundusz Ochrony Œrodowiska i Gospodarki Wodnej we Wroc³awiu;8961001536;53-148;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - œrednie przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-218/08-01;Tak;2009/04/08;2009/04/17
33-119;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (CKPŒ);POIS.15.02.00-00-220/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;185,219.46;185,219.46;157,436.52;157,436.52;Centrum Koordynacji Projektów Œrodowiskowych;7010041263;02-362;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.02.00-00-220/08-01;Tak;2009/04/20;2009/04/23
33-120;33;Projekt;RPD sektora transportu na lata 2007-2008 (MI);POIS.15.02.00-00-301/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;249,977.00;249,977.00;249,977.00;212,480.45;Ministerstwo Infrastruktury;7010095164;00-928;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;;;2009/06/18;2009/06/26
33-121;33;Projekt;RPD sektora transportu na rok 2009 (MI);POIS.15.02.00-00-301/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;850,000.00;850,000.00;850,000.00;722,500.00;Ministerstwo Infrastruktury;7010095164;00-928;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.15.02.00-00-301/09-01;Tak;2009/12/21;2009/12/28
33-122;33;Projekt;RPD sektora transportu na lata 2007-2008 (CUPT);POIS.15.02.00-00-302/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;479,026.00;479,026.00;479,026.00;407,172.10;Centrum Unijnych Projektów Transportowych;7010071270;00-203;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.02.00-00-302/08-01;Tak;2009/04/24;2009/04/30
33-123;33;Projekt;RPD sektora energetyka za rok 2009 (MG);POIS.15.02.00-00-401/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;215,000.00;215,000.00;215,000.00;182,750.00;Ministerstwo Gospodarki, Departament Funduszy Europejskich;5262897181;00-507;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.02.00-00-401/09-02;Nie;2009/12/30;2010/01/08
33-124;33;Projekt;RPD sektora energetyka na lata 2007-2008 (NFOSiGW);POIS.15.02.00-00-402/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;70,883.99;70,883.99;60,251.39;60,251.39;Narodowy Fundusz Ochrony Œrodowiska i Gospodarki Wodnej;5220018559;02-672;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.02.00-00-402/08-01;Tak;2009/07/16;2009/08/19
33-125;33;Projekt;RPD sektora energetyka na lata 2007-2008 (IPIEO);POIS.15.02.00-00-403/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;76,300.44;63,935.97;63,935.97;54,345.58;Instytut Paliw i Energii Odnawialnej;5250009418;03-301;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.02.00-00-403/08-01;Tak;2009/07/15;2009/08/19
33-126;33;Projekt;RPD sektora energetyka na lata 2007-2008 (INIG);POIS.15.02.00-00-404/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.02.00;;35,880.94;35,880.94;35,880.94;30,498.80;Instytut Nafty i Gazu;6750001277;31-503;Kraków;Ma³opolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.02.00-00-404/08-01;Tak;2009/07/17;2009/08/19
33-127;33;Projekt;RPD sektora œrodowisko na lata 2007-2008 (MŒ);POIS.15.03.00-00-201/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.03.00;;39,284.00;39,284.00;39,284.00;33,391.40;Ministerstwo Œrodowiska;5261647453;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.15.03.00-00-201/08-01;Tak;2009/03/20;2009/03/31
33-128;33;Projekt;RPD sektora transportu na rok 2009 (MI);POIS.15.03.00-00-301/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.03.00;;175,000.00;175,000.00;175,000.00;148,750.00;Ministerstwo Infrastruktury;7010095164;00-928;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.15.03.00-00-301/09-01;Tak;2009/12/21;2009/12/28
33-129;33;Projekt;RPD sektora transportu na lata 2007-2008 (PKP PLK S.A.);POIS.15.04.00-00-304/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.04.00;;12,747,813.00;12,747,813.00;12,747,813.00;10,835,641.05;PKP Polskie Linie Kolejowe S.A.;1132316427;03-734;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;spó³ka przewidziana przepisami innych ustaw ni¿ Kodeks handlowy i Kodeks cywilny lub formy prawne, do których stosuje siê przepisy o spó³kach - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.04.00-00-304/08-01;Tak;2009/06/30;2009/06/30
33-130;33;Projekt;RPD sektora transportu na lata 2007-2008 (GDDKiA);POIS.15.04.00-00-305/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.04.00;;23,496,496.00;23,496,496.00;23,496,496.00;19,972,021.60;Generalna Dyrekcja Dróg Krajowych i Autostrad;5262605735;00-848;Warszawa ;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.04.00-00-305/08-01;Tak;2009/04/28;2009/04/29
