"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPMA.08.01.00-14-018/11-01";"ROCZNY PLAN DZIAŁAŃ POMOCY TECHNICZNEJ MJWPU na 2011r. w zakresie wsparcia procesów wdrażania RPO WM";"Regionalny Program Operacyjny Województwa Mazowieckiego";"RPMA.08.00.00";"RPMA.08.01.00";"";"Mazowieckie";"";"";"29,542,801.69";"29,542,801.69";"25,111,381.42";"25,111,381.42";"Mazowiecka Jednostka Wdrażania Programów Unijnych";"1132669019";"03-301";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/03/08";"2011/03/17"
"RPMA.08.02.00-14-015/11-01";"ROCZNY PLAN DZIAŁAŃ POMOCY TECHNICZNEJ UMWM na 2011 r. w zakresie działań informacyjnych i promocyjnych";"Regionalny Program Operacyjny Województwa Mazowieckiego";"RPMA.08.00.00";"RPMA.08.02.00";"";"Mazowieckie";"";"";"100,000.00";"100,000.00";"85,000.00";"85,000.00";"Urząd Marszałkowski Województwa Mazowieckiego";"5252087227";"03-719";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/04/05";"2011/04/11"
"RPMA.08.02.00-14-019/11-01";"ROCZNY PLAN DZIAŁAŃ POMOCY TECHNICZNEJ MJWPU na 2011 r. w zakresie działań infromacyjnych i promocyjnych";"Regionalny Program Operacyjny Województwa Mazowieckiego";"RPMA.08.00.00";"RPMA.08.02.00";"";"Mazowieckie";"";"";"9,210,764.71";"9,210,764.71";"7,829,150.00";"7,829,150.00";"Mazowiecka Jednostka Wdrażania Programów Unijnych";"1132669019";"03-301";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/03/08";"2011/03/17"
"RPMP.03.01.01-12-021/10-01";"Małopolski System Informacji Turystycznej (MSIT)";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.03.00.00";"RPMP.03.01.00";"RPMP.03.01.01";"Małopolskie";"";"";"19,221,533.43";"19,155,899.43";"14,366,924.57";"14,366,924.57";"Województwo Małopolskie";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"wspólnota samorządowa";"01 Obszar miejski";"";"";"2011/02/10";"2011/02/16"
"RPMP.08.01.00-12-129/08-03";"Invest in Małopolska";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.08.00.00";"RPMP.08.01.00";"";"Małopolskie";"";"";"1,354,345.15";"1,104,103.60";"828,077.70";"703,866.04";"Małopolska Agencja Rozwoju Regionalnego S.A.";"6760058847";"31-542";"Kraków";"Małopolskie";"Powiat m. Kraków";"80 Promowanie partnerstw, paktów i inicjatyw poprzez tworzenie sieci współpracy odnośnych podmiotów";"spółka akcyjna - duże przedsiębiorstwo";"09 Obszar współpracy transnarodowej";"";"";"2011/01/11";"2011/01/12"
"RPMP.08.01.00-12-317/10-00";"Promocja Małopolski na Międzynarodowych Targach Fonograficznych MIDEM 2012 w Cannes";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.08.00.00";"RPMP.08.01.00";"";"Małopolskie";"";"";"988,000.00";"988,000.00";"674,749.87";"674,749.87";"Capella Cracoviensis";"6751000417";"31-103";"Kraków";"Małopolskie";"Powiat m. Kraków";"80 Promowanie partnerstw, paktów i inicjatyw poprzez tworzenie sieci współpracy odnośnych podmiotów";"bez szczególnej formy prawnej";"09 Obszar współpracy transnarodowej";"";"";"2011/02/04";"2011/02/08"
"RPMP.08.01.00-12-330/10-00";"Prezentacja oferty Województwa Małopolskiego na zagranicznych targach turystycznych";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.08.00.00";"RPMP.08.01.00";"";"Małopolskie";"";"";"1,921,658.00";"1,921,658.00";"1,441,243.50";"1,225,056.97";"Małopolska Organizacja Turystyczna";"6762202113";"31-033";"Kraków";"Małopolskie";"Powiat m. Kraków";"80 Promowanie partnerstw, paktów i inicjatyw poprzez tworzenie sieci współpracy odnośnych podmiotów";"stowarzyszenie";"09 Obszar współpracy transnarodowej";"";"";"2011/01/10";"2011/01/11"
"RPMP.08.02.00-12-337/10-00";"Rozwój i promocja Małopolskiego Produktu Uzdrowiskowego w ramach krajowych i europejskich sieci współpracy";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.08.00.00";"RPMP.08.02.00";"";"Małopolskie";"";"";"955,147.92";"955,147.92";"811,875.74";"811,875.74";"Stowarzyszenie Gmin Uzdrowiskowych RP";"1230879373";"33-380";"Krynica-Zdrój";"Małopolskie";"Powiat nowosądecki";"81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów";"stowarzyszenie";"09 Obszar współpracy transnarodowej";"";"";"2011/03/22";"2011/03/22"
"RPMP.08.02.00-12-410/10-00";"Przyroda nie zna granic - współpraca Zespołu Parków Krajobrazowych z międzynarodowymi partnerami województwa małopolskiego w zakresie ochrony przyrody";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.08.00.00";"RPMP.08.02.00";"";"Małopolskie";"";"";"679,989.92";"672,309.92";"571,463.43";"571,463.43";"Województwo Małopolskie";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów";"wspólnota samorządowa - województwo";"09 Obszar współpracy transnarodowej";"RPMP.08.02.00-12-410/10-01";"Nie";"2011/04/19";"2011/04/29"
"RPMP.08.02.00-12-418/10-00";"""Przedmieścia – Współpraca międzyregionalna polsko-czesko-austriacka. Wymiana kulturowa. Aktywizacja społeczności regionów.""";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.08.00.00";"RPMP.08.02.00";"";"Małopolskie";"";"";"795,026.00";"795,026.00";"675,772.10";"675,772.10";"Akademia Sztuk Pięknych im. Jana Matejki w Krakowie";"6750007570";"31-157";"Kraków";"Małopolskie";"Powiat m. Kraków";"81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów";"uczelnia wyższa";"09 Obszar współpracy transnarodowej";"RPMP.08.02.00-12-418/10-01";"Nie";"2011/03/23";"2011/03/24"
"RPMP.08.02.00-12-424/10-00";"Utworzenie europejskiej sieci współpracy w zakresie tzw. „sierocych” chorób kardiologicznych";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.08.00.00";"RPMP.08.02.00";"";"Małopolskie";"";"";"1,808,560.00";"1,808,560.00";"1,537,276.00";"1,537,276.00";"Krakowski Szpital Specjalistyczny im. Jana Pawła II w Krakowie";"6771694570";"31-202";"Kraków";"Małopolskie";"Powiat m. Kraków";"81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów";"publiczny zakład opieki zdrowotnej";"09 Obszar współpracy transnarodowej";"";"";"2011/03/25";"2011/03/30"
"RPMP.08.02.00-12-434/10-00";"Budowanie sieci współpracy pomiędzy partnerami pow.olkuskiego i partnerami zagr.: gminami Batyżowce, Cserépfalu i Okland w
obszarze rozwoju turystyki.";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.08.00.00";"RPMP.08.02.00";"";"Małopolskie";"";"";"734,502.14";"672,492.14";"571,618.00";"485,875.30";"Lokalna Grupa Działania ""Nad Białą Przemszą""";"6372120413";"32-310";"Klucze";"Małopolskie";"Powiat olkuski";"81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów";"stowarzyszenie";"09 Obszar współpracy transnarodowej";"";"";"2011/04/06";"2011/04/11"
"RPMP.08.02.00-12-462/10-00";"Szpital Bonifratrów w Krakowie w partnerskiej sieci współpracy placówek medycznych Europy i regionu.";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.08.00.00";"RPMP.08.02.00";"";"Małopolskie";"";"";"1,816,165.47";"1,789,498.80";"1,521,073.98";"1,292,912.88";"BONI FRATRES CRACOVIENSIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"6762409073";"31-061";"Kraków";"Małopolskie";"Powiat m. Kraków";"81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"09 Obszar współpracy transnarodowej";"";"";"2011/04/21";"2011/04/21"
"RPMP.09.01.00-12-057/11-00";"Ewaluacja i udział w zarządzaniu MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"220,000.00";"220,000.00";"187,000.00";"187,000.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-057/11-04";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.01.00-12-058/11-00";"Monitoring MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"41,112.00";"41,112.00";"34,945.00";"34,945.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-058/11-04";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.01.00-12-059/11-00";"Zarządzanie finansowe MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"25,000.00";"25,000.00";"21,250.00";"21,250.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-059/11-04";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.01.00-12-060/11-00";"Utrzymanie systemów informatycznych na potrzeby MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"100,000.00";"100,000.00";"85,000.00";"85,000.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-060/11-03";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.01.00-12-061/11-00";"Analizy i badania oraz usługi zewnętrzne na potrzeby wspierania wdrażania MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"150,000.00";"150,000.00";"127,500.00";"127,500.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-061/11-03";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.01.00-12-063/11-00";"Obsługa procesu oceny projektów złożonych do MRPO 2007 - 2013 - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"190,000.00";"190,000.00";"161,500.00";"161,500.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-063/11-03";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.01.00-12-064/11-00";"Wspomaganie procesu kontroli projektów wdrażanych w ramach MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"80,000.00";"80,000.00";"68,000.00";"68,000.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-064/11-03";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.01.00-12-066/11-01";"Pomoc Techniczna Priorytet 9 PT MRPO - zasoby ludzkie";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"13,520,000.00";"13,095,000.00";"11,130,750.00";"11,130,750.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-066/11-04";"Nie";"2011/05/05";"2011/05/16"
"RPMP.09.01.00-12-067/11-00";"Pomoc Techniczna Priorytet 9 PT MRPO - seminaria w zakresie zarządzania i wdrażania ";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"396,200.00";"386,200.00";"328,270.00";"328,270.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-067/11-04";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.01.00-12-068/11-00";"Pomoc Techniczna Priorytet 9 PT MRPO - obsługa logistyczna i informatyczna";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"4,865,000.00";"4,865,000.00";"4,135,250.00";"4,135,250.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-068/11-04";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.01.00-12-069/11-01";"Pomoc Techniczna Priorytet 9 PT MRPO - podróże służbowe 9.1";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"91,500.00";"90,000.00";"76,500.00";"76,500.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-069/11-04";"Nie";"2011/05/05";"2011/05/16"
"RPMP.09.01.00-12-071/11-01";"Pomoc Techniczna MRPO - delegacje zagraniczne";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"180,000.00";"180,000.00";"153,000.00";"153,000.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-071/11-03";"Nie";"2011/03/08";"2011/03/22"
"RPMP.09.01.00-12-072/11-00";"Działalność Instytucji Pośredniczącej II stopnia dla 2 osi priorytetowej MRPO ""Gospodarka regionalnej szansy"" w 2011 roku - PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.01.00";"";"Małopolskie";"";"";"7,727,809.00";"7,495,482.00";"6,371,160.00";"6,371,160.00";"Małopolskie Centrum Przedsiębiorczości";"6751378475";"31-542";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.01.00-12-072/11-04";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.02.00-12-062/11-00";"Działalność Centrum Informacyjnego FEM - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.02.00";"";"Małopolskie";"";"";"383,000.00";"383,000.00";"325,550.00";"325,550.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.02.00-12-062/11-03";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.02.00-12-065/11-01";"Promocja MRPO - Priorytet 9 PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.02.00";"";"Małopolskie";"";"";"1,480,000.00";"1,478,000.00";"1,256,300.00";"1,256,300.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.02.00-12-065/11-03";"Nie";"2011/03/17";"2011/03/30"
"RPMP.09.02.00-12-070/11-00";"Pomoc Techniczna Priorytet 9 PT MRPO - podróże służbowe 9.2";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.02.00";"";"Małopolskie";"";"";"7,000.00";"6,500.00";"5,525.00";"5,525.00";"Urząd Marszałkowski Województwa Małopolskiego";"6762083499";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.02.00-12-070/11-04";"Nie";"2011/01/31";"2010/12/31"
"RPMP.09.02.00-12-073/11-00";"Działalność informacyjno - promocyjna Instytucji Pośredniczącej II stopnia dla 2 osi priorytetowej MRPO ""Gospodarka regionalnej szansy"" w 2011 roku - PT MRPO";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.09.00.00";"RPMP.09.02.00";"";"Małopolskie";"";"";"512,000.00";"510,000.00";"433,500.00";"433,500.00";"Małopolskie Centrum Przedsiębiorczości";"6751378475";"31-542";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"RPMP.09.02.00-12-073/11-04";"Nie";"2011/01/31";"2010/12/31"
"RPOP.07.01.00-16-001/09-05";"Roczny plan działań pomocy technicznej RPO WO 2007-2013 na 2010 r.";"Regionalny Program Operacyjny Województwa Opolskiego";"RPOP.07.00.00";"RPOP.07.01.00";"";"Opolskie";"";"";"6,773,510.20";"6,773,510.20";"5,757,483.67";"5,757,483.67";"Województwo Opolskie (Urząd Marszałkowski Województwa Opolskiego)";"7542549660";"45-082";"Opole";"";"";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPOP.07.01.00-16-001/09-11";"Tak";"2011/01/18";"2011/01/19"
"RPPD.01.03.00-20-001/10-02";"Wspieranie przedsiębiorczości w regionie poprzez zwiększenie zdolności poręczeniowej";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.01.00.00";"RPPD.01.03.00";"";"Podlaskie";"";"";"15,000,000.00";"15,000,000.00";"15,000,000.00";"15,000,000.00";"Łomżyński Fundusz Poręczeń Kredytowych Sp. z o.o.";"7181955604";"18-400";"Łomża";"Podlaskie";"Powiat m. Łomża / Powiat łomżyński";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/01/28";"2011/02/01"
"RPPD.05.01.00-20-004/10-01";"Zakup specjalistycznego wyposażenia do wykrywania i gaszenia pożarów lasów";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.05.00.00";"RPPD.05.01.00";"";"Podlaskie";"";"";"3,943,755.65";"3,198,290.00";"2,718,546.50";"2,718,546.50";"Regionalna Dyrekcja Lasów Państwowych w Białymstoku";"5420303307";"15-424";"Białystok";"Podlaskie";"Powiat m. Białystok";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"państwowa jednostka organizacyjna";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPD.05.01.00-20-004/10-02";"Nie";"2011/04/15";"2011/04/15"
"RPPK.01.01.00-18-002/10-02";"Wsparcie kapitałowe Funduszu Pożyczkowego przy Leżajskim Stowarzyszeniu Rozwoju";"Regionalny Program Operacyjny Województwa Podkarpackiego";"RPPK.01.00.00";"RPPK.01.01.00";"";"Podkarpackie";"";"";"11,150,000.00";"11,150,000.00";"10,000,000.00";"8,500,000.00";"Leżajskie Stowarzyszenie Rozwoju";"8161000067";"37-300";"Leżajsk";"Podkarpackie";"Powiat leżajski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"stowarzyszenie";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/03/25";"2011/03/31"
"RPPK.01.01.00-18-004/10-02";"Rozszerzenie działalności pożyczkowej RIG poprzez dokapitalizowanie funduszu pożyczkowego";"Regionalny Program Operacyjny Województwa Podkarpackiego";"RPPK.01.00.00";"RPPK.01.01.00";"";"Podkarpackie";"";"";"10,000,000.00";"10,000,000.00";"10,000,000.00";"8,500,000.00";"Regionalna Izba Gospodarcza";"8652039216";"37-450";"Stalowa Wola";"Podkarpackie";"Powiat stalowowolski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"stowarzyszenie";"01 Obszar miejski";"";"";"2011/04/20";"2011/04/20"
"RPPK.01.01.00-18-005/10-02";"Dofinansowanie funduszu pożyczkowego prowadzonego przez Agencję Rozwoju Regionalnego "" MARR"" S.A. w Mielcu";"Regionalny Program Operacyjny Województwa Podkarpackiego";"RPPK.01.00.00";"RPPK.01.01.00";"";"Podkarpackie";"";"";"11,111,112.00";"11,111,112.00";"10,000,000.00";"8,500,000.00";"Agencja Rozwoju Regionalnego ""MARR"" Spółka Akcyjna";"8170005093";"39-300";"Mielec";"Podkarpackie";"Powiat mielecki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/04/20";"2011/04/20"
"RPPK.01.01.00-18-006/10-02";"Program pożyczkowy wspierania przedsiębiorczości w województwie podkarpackim";"Regionalny Program Operacyjny Województwa Podkarpackiego";"RPPK.01.00.00";"RPPK.01.01.00";"";"Podkarpackie";"";"";"11,088,270.00";"11,000,000.00";"9,999,999.90";"8,499,999.91";"Fundacja Wspomagania Wsi";"5272236707";"01-022";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/05/25";"2011/05/31"
"RPPK.01.01.00-18-007/10-03";"Dokapitalizowanie funduszu pożyczkowego Podkarpackiej Izby Gospodarczej w Krośnie";"Regionalny Program Operacyjny Województwa Podkarpackiego";"RPPK.01.00.00";"RPPK.01.01.00";"";"Podkarpackie";"";"";"3,000,000.00";"3,000,000.00";"2,700,000.00";"2,295,000.00";"Podkarpacka Izba Gospodarcza";"6840019826";"38-400";"Krosno";"Podkarpackie";"Powiat krośnieński / Powiat m. Krosno";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"samorząd gospodarczy i zawodowy";"01 Obszar miejski";"";"";"2011/04/06";"2011/04/08"
"RPPM.01.04.00-00-004/08-08";"Powiatowe Centra Informacyjne Pomorskiego Funduszu Pożyczkowego sp. z o.o. i Pomorskiego Regionalnego Funduszu Poręczeń Kredytowych sp. z o.o.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.04.00";"";"Pomorskie";"";"";"8,659,443.60";"8,659,443.60";"6,494,582.70";"6,494,582.70";"Pomorski Fundusz Pożyczkowy Spółka z ograniczoną odpowiedzialnością";"5832878483";"80-116";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.04.00-00-004/08-09";"Nie";"2011/05/16";"2011/05/16"
