"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"POIG.04.04.00-14-021/08-09";"Innowacyjne technologie drogą do dywersyfikacji oferty tub";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat otwocki";"Kołbiel";"57,501,644.00";"54,034,810.24";"27,017,405.12";"22,964,794.35";"Zakład Przetwórstwa Tworzyw Sztucznych Witoplast Witold Kisieliński Michał Kisieliński Spółka Jawna.";"9520006261";"05-075";"Wesoła";"Mazowieckie";"Powiat m. st. Warszawa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka jawna - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/05/05"
"POIG.04.04.00-14-027/08-07";"Rozwój Spółki ""KONTENER"" poprzez wdrożenie nowej innowacyjnej technologii obróbki antykorozyjnej.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat m. Płock";"M. Płock";"15,603,160.00";"12,183,000.00";"6,087,750.00";"5,174,587.50";"Przedsiębiorstwo Produkcji Elementów Budowlanych ""Kontener"" Spółka z Ograniczoną Odpowiedzialnością";"7740003890";"09-400";"Płock";"Mazowieckie";"Powiat m. Płock / Powiat płocki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-14-027/08-07";"Nie";"2008/12/30";"2010/09/01"
"POIG.04.04.00-14-031/08-06";"Wdrożenie innowacyjnej technologii ustanawiającej nowy trend w produkcji draży M&M's.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat sochaczewski";"Sochaczew";"20,154,400.00";"15,827,000.00";"6,330,800.00";"5,381,180.00";"Mars Polska Sp. z o.o.";"5270102782";"96-500";"Kożuszki Parcel 42";"Mazowieckie";"Powiat sochaczewski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/04/21"
"POIG.04.04.00-14-032/08-05";"Zakup innowacyjnej linii pralniczej wykonującej całościowe procesy produkcyjno-technologiczne.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat sierpecki";"Sierpc";"14,950,000.00";"14,950,000.00";"7,475,000.00";"6,353,750.00";"Przedsiębiorstwo Handlowo -Usługowe ""HOLLYWOOD""  Adam Konieczkowski, Renata Konieczkowska Spółka Jawna";"7761627087";"09-200";"Sierpc";"Mazowieckie";"Powiat sierpecki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka jawna - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2010/11/10"
"POIG.04.04.00-14-033/08-04";"Dywersyfikacja produkcji poprzez wdrożenie innowacyjnej technologii formowania opakowań z tworzyw sztucznych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat nowodworski";"Nowy Dwór Mazowiecki";"85,165,836.13";"80,033,171.75";"32,013,268.70";"27,211,278.40";"Alpla NDM Sp. z o.o.";"7591648965";"05-100";"Nowy Dwór Mazowiecki";"Mazowieckie";"Powiat legionowski / Powiat nowodworski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/05/05"
"POIG.04.04.00-14-035/08-02";"Wzmocnienie potencjału innowacyjnego firmy KB Folie Polska Sp. z o.o. poprzez unowocześnienie procesu produkcyjnego";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"8,674,512.40";"8,496,000.00";"3,400,650.00";"2,890,552.50";"KB Folie Polska Sp. z o.o.";"5241208638";"03-578";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2010/11/18"
"POIG.04.04.00-14-036/08-06";"Zakup innowacyjnej technologii produkcji wysoko nadziewanych cukierków wraz z infrastrukturą";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat grójecki";"Grójec";"14,879,202.92";"13,997,199.46";"6,998,599.73";"5,948,809.77";"CUKIERNICZA SPÓŁDZIELNIA INWALIDÓW ""JEDNOŚĆ""";"7970000062";"05-600";"GRÓJEC";"Mazowieckie";"Powiat grójecki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółdzielnia - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-14-036/08-03";"Tak";"2008/12/30";"2010/12/01"
"POIG.04.04.00-14-037/08-04";"Zakup i wdrożenie innowacyjnej technologii produkcji opraw oświetleniowych do diod typu LED w firmie Światło System PLEXIFORM woj. mazowieckie.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat miński";"Kałuszyn";"10,822,501.52";"8,878,116.00";"4,437,058.00";"3,771,499.30";"Światło System Plexiform";"9510026664";"02-230";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2010/10/22"
"POIG.04.04.00-14-044/08-05";"Wprowadzenie nowych usług poprzez zastosowanie innowacyjnej technologii w Centrum Dystrybucyjnym";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat nowodworski";"Czosnów";"24,752,487.28";"19,709,915.54";"9,854,957.77";"8,376,714.10";"Wittchen Spółka Akcyjna";"9511022154";"05-092";"Kiełpin";"Mazowieckie";"Powiat nowodworski / Powiat warszawski zachodni";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-14-044/08-04";"Nie";"2008/12/30";"2010/07/07"
"POIG.04.04.00-14-060/08-07";"Zastosowanie innowacyjnej technologii produkcji, do wytwarzania znacząco ulepszonych/nowych produktów w Inter Europol S.A.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat wołomiński";"Marki";"36,330,000.00";"34,570,000.00";"17,285,000.00";"14,692,250.00";"Inter Europol Piekarnia Szwajcarska Spółka Akcyjna";"5260301089";"05-270";"Marki";"Mazowieckie";"Powiat wołomiński";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-14-060/08-05";"Nie";"2008/12/30";"2010/09/28"
"POIG.04.04.00-14-062/08-07";"Wdrożenie innowacyjnej technologii produkcji nowych produktów kosmetycznych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Mazowieckie";"Powiat otwocki";"Wiązowna";"19,108,620.75";"10,781,996.74";"5,390,998.37";"4,582,348.61";"DAX COSMETICS Spółka z ograniczoną odpowiedzialnością";"5321708188";"05-462";"Duchnów";"Mazowieckie";"Powiat otwocki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-14-062/08-05";"Tak";"2008/12/30";"2010/11/15"
"POIG.04.04.00-16-002/08-06";"Utworzenie innowacyjnego Centrum Izolacji Antykorozyjnych rur stalowych przez IZOSTAL";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Opolskie";"Powiat strzelecki";"Kolonowskie";"86,349,427.18";"42,515,525.06";"21,257,762.53";"18,069,098.15";"IZOSTAL Spółka Akcyjna";"7560010641";"47-120";"Zawadzkie";"Opolskie";"Powiat strzelecki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2010/09/07"
"POIG.04.04.00-16-003/08-08";"Zakup zintegrowanego centrum wytwórczego opakowań, wykorzystującego najnowsze światowe rozwiązania techniczno-technologiczne.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Opolskie";"Powiat kędzierzyńsko-kozielski";"Kędzierzyn-Koźle";"11,147,820.00";"10,281,000.00";"5,129,250.00";"4,359,862.50";"Marma Polskie Folie Spółka z ograniczoną odpowiedzialnością";"8130140614";"35-030";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/05/05"
"POIG.04.04.00-16-003/08-08";"Zakup zintegrowanego centrum wytwórczego opakowań, wykorzystującego najnowsze światowe rozwiązania techniczno-technologiczne.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Podkarpackie";"Powiat przeworski";"Kańczuga";"11,147,820.00";"10,281,000.00";"5,129,250.00";"4,359,862.50";"Marma Polskie Folie Spółka z ograniczoną odpowiedzialnością";"8130140614";"35-030";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/05/05"
"POIG.04.04.00-16-004/08-09";"Zakup i wdrożenie innowacyjnej technologii do produkcji narzędzi węglikowych.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Opolskie";"Powiat kędzierzyńsko-kozielski";"Kędzierzyn-Koźle";"42,206,215.00";"32,787,750.00";"16,367,625.00";"13,912,481.25";"Komet-Urpol Spółka z ograniczoną odpowiedzialnością";"7491929883";"47-225";"Kędzierzyn-Koźle";"Opolskie";"Powiat kędzierzyńsko-kozielski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/03/14"
"POIG.04.04.00-16-012/08-08";"Wdrożenie innowacyjnej technologii do produkcji rolet okiennych przez Aluprof S.A.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Opolskie";"Powiat m. Opole";"M. Opole";"19,730,322.37";"15,049,019.00";"7,524,509.50";"6,395,833.08";"ALUPROF S.A.";"5470242884";"43-300";"Bielsko-Biała";"Śląskie";"Powiat m. Bielsko-Biała";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/05/24"
"POIG.04.04.00-16-013/08-03";"Wdrożenie innowacyjnej technologii produkcji nowych wysokokalorycznych stałych paliw alternatywnych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Opolskie";"Powiat krapkowicki";"Gogolin";"60,568,200.00";"46,280,000.00";"27,768,000.00";"23,602,800.00";"MO-BRUK J. Mokrzycki Spółka Komandytowa";"7343294252";"33-322";"Korzenna";"Małopolskie";"Powiat nowosądecki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/03/15"
"POIG.04.04.00-16-014/08-05";"Zakup i wdrożenie innowacyjnych technologii produkcji rozpuszczalników";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Opolskie";"Powiat kędzierzyńsko-kozielski";"Kędzierzyn-Koźle";"14,655,600.00";"12,000,000.00";"8,376,000.00";"7,119,600.00";"Solveco sp. z o.o.";"5251569622";"00-013";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/01/19"
"POIG.04.04.00-18-004/08-09";"Wdrożenie innowacyjnych technologii produkcji wyrobów chemii budowlanej";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Podkarpackie";"Powiat rzeszowski";"Krasne";"38,876,225.68";"31,838,644.00";"19,093,586.40";"16,229,548.44";"GREINPLAST Spółka z ograniczona odpowiedzialnością";"8133225363";"36-007";"Krasne";"Podkarpackie";"Powiat rzeszowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-18-004/08-08";"Nie";"2008/12/30";"2011/04/13"
"POIG.04.04.00-18-007/08-10";"Wprowadzenie nowej produkcji korpusów hydraulicznych, wałków oraz zaworów z wykorzystaniem technologii opartej na samodzielnie skonstruowanej głowicy frezarskiej.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Podkarpackie";"Powiat mielecki";"Mielec";"19,067,791.00";"18,091,028.30";"10,845,593.75";"9,218,754.69";"REMOG POLSKA Spółka z ograniczoną odpowiedzialnością";"8171989105";"39-300";"Mielec";"Podkarpackie";"Powiat mielecki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-18-007/08-05";"Tak";"2008/12/30";"2010/10/25"
"POIG.04.04.00-18-010/08-08";"Uruchomienie produkcji siłowników z zastosowaniem innowacyjnej technologii zgrzewania tarciowego FSW";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Podkarpackie";"Powiat rzeszowski";"Chmielnik";"10,461,622.00";"8,994,195.96";"5,360,188.58";"4,556,160.29";"Rewa Sp. z o.o.";"8131021308";"36-017";"Błędowa Tyczyńska";"Podkarpackie";"Powiat rzeszowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2010/07/05"
"POIG.04.04.00-18-015/08-07";"""Zakup maszyn, licencji do uruchomienia produkcji innowacyjnych elementów złącznych z pokryciem chromianowanym, pasywnym oraz na stopach cyny w Zakładzie Produkcji Śrub w Palikówce""";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Podkarpackie";"Powiat rzeszowski";"Głogów Małopolski";"6,897,270.00";"5,964,785.95";"3,578,871.57";"3,042,040.84";"Gaweł Zakład Produkcji Śrub Sp. z o.o.";"5170282359";"36-073";"Palikówka";"Podkarpackie";"Powiat rzeszowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-18-015/08-04";"Tak";"2008/12/30";"2010/10/29"
"POIG.04.04.00-18-015/08-07";"""Zakup maszyn, licencji do uruchomienia produkcji innowacyjnych elementów złącznych z pokryciem chromianowanym, pasywnym oraz na stopach cyny w Zakładzie Produkcji Śrub w Palikówce""";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Podkarpackie";"Powiat rzeszowski";"Krasne";"6,897,270.00";"5,964,785.95";"3,578,871.57";"3,042,040.84";"Gaweł Zakład Produkcji Śrub Sp. z o.o.";"5170282359";"36-073";"Palikówka";"Podkarpackie";"Powiat rzeszowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-18-015/08-04";"Tak";"2008/12/30";"2010/10/29"
"POIG.04.04.00-18-018/08-07";"Rozwój POLIMARKY S.J. poprzez innowacyjne inwestycje";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Podkarpackie";"Powiat rzeszowski";"Głogów Małopolski";"19,739,600.00";"16,616,637.37";"9,965,982.42";"8,471,085.06";"""POLIMARKY"" Marek Kyc Spółka Jawna";"8133475686";"35-082";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka jawna - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2011/01/04"
"POIG.04.04.00-18-021/08-12";"Inwestycja w innowacyjną technologię produkcji kartuszy z tworzyw sztucznych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Podkarpackie";"Powiat rzeszowski";"Głogów Małopolski";"11,628,372.00";"10,759,917.49";"6,455,950.49";"5,487,557.92";"Plastsystem Rzeszów Spółka z ograniczoną odpowiedzialnością";"5170046788";"36-060";"Rudna Mała";"Podkarpackie";"Powiat rzeszowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-18-021/08-07";"Tak";"2008/12/30";"2010/12/03"
"POIG.04.04.00-18-026/08-12";"Wprowadzenie nowych technologii odlewania ciśnieniowego umożliwiających uzyskiwanie odlewów o wysokiej zwartości.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Podkarpackie";"Powiat rzeszowski";"Głogów Małopolski";"67,150,340.00";"59,442,400.00";"35,597,640.00";"30,257,994.00";"Odlewnia Ciśnieniowa META-ZEL Spółka z ograniczoną odpowiedzialnością";"8133485377";"35-016";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-18-026/08-07";"Nie";"2008/12/30";"2011/04/01"
