"id";"Typ";"Nazwa";"Numer umowy/decyzji";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"33-253";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Katowicach)";"POIS.15.01.00-00-206/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"2,229,400.00";"1,665,400.00";"1,415,590.00";"1,415,590.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Katowicach";"9542239831";"40-035";"Katowice";"Śląskie";"Powiat m. Katowice";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/11";"2011/02/10"
"33-254";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Kielcach)";"POIS.15.01.00-00-207/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,735,102.00";"1,172,121.00";"996,302.85";"996,302.85";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Kielcach";"9590832923";"25-311";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.01.00-00-207/10-01";"Tak";"2011/01/07";"2011/02/10"
"33-255";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Krakowie)";"POIS.15.01.00-00-208/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,747,338.00";"1,023,058.00";"869,599.30";"869,599.30";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Krakowie";"6761026884";"31-002";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/10"
"33-256";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Lublinie)";"POIS.15.01.00-00-209/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,453,917.00";"755,858.00";"642,479.30";"642,479.30";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Lublinie";"7121004696";"20-074";"Lublin";"Lubelskie";"Powiat m. Lublin";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/10"
"33-257";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Łodzi)";"POIS.15.01.00-00-210/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,027,620.00";"813,968.00";"691,872.80";"691,872.80";"Wojewódzi Fundusz Ochrony Środowiska i Gospodarki Wodnej w Łodzi";"7272755012";"90-562";"Łódź";"Łódzkie";"Powiat m. Łódź";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/11";"2011/02/16"
"33-258";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Olsztynie)";"POIS.15.01.00-00-211/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"3,965,877.00";"1,741,669.00";"1,480,418.65";"1,480,418.65";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Olsztynie";"7391296154";"10-026";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/10"
"33-259";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Opolu)";"POIS.15.01.00-00-212/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,445,000.00";"940,000.00";"799,000.00";"799,000.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Opolu";"7541156160";"45-018";"Opole";"Opolskie";"Powiat m. Opole";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/07";"2011/02/09"
"33-260";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Poznaniu)";"POIS.15.01.00-00-213/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"3,388,111.00";"1,305,643.00";"1,109,796.55";"1,109,796.55";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Poznaniu";"7781134790";"60-541";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.01.00-00-213/10-01";"Tak";"2011/01/17";"2011/02/10"
"33-261";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Rzeszowie)";"POIS.15.01.00-00-214/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,195,404.00";"730,279.00";"620,737.15";"620,737.15";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Rzeszowie";"8131096967";"35-025";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.01.00-00-214/10-01";"Tak";"2011/01/10";"2011/02/10"
"33-262";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Szczecinie)";"POIS.15.01.00-00-215/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,901,264.08";"1,234,855.00";"1,049,626.75";"1,049,626.75";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Szczecinie";"8510010504";"71-323";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/11"
"33-263";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Toruniu)";"POIS.15.01.00-00-216/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,463,888.32";"1,167,370.00";"992,264.50";"992,264.50";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Toruniu";"9561223682";"88-100";"Toruń";"Kujawsko-pomorskie";"Powiat inowrocławski";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.01.00-00-216/10-01";"Tak";"2011/01/17";"2011/02/10"
"33-264";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Warszawie)";"POIS.15.01.00-00-217/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,506,835.00";"1,164,778.00";"990,061.30";"990,061.30";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Warszawie";"5252088391";"02-743";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/05/05";"2011/05/19"
"33-265";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW we Wrocławiu)";"POIS.15.01.00-00-218/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,118,510.00";"869,476.00";"739,054.60";"739,054.60";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej we Wrocławiu";"8961001536";"53-148";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.01.00-00-218/10-01";"Tak";"2011/01/10";"2011/02/11"
"33-266";"Projekt";"RPD sektora środowisko na rok 2010 (CKPŚ)";"POIS.15.01.00-00-220/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"2,912,012.00";"2,675,776.00";"2,274,409.60";"2,274,409.60";"Centrum Koordynacji Projektów Środowiskowych";"7010041263";"00-193";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/17";"2011/02/11"
"33-267";"Projekt";"RPD sektora transportu na rok 2011 (MI)";"POIS.15.01.00-00-301/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"2,996,800.00";"2,996,800.00";"2,996,800.00";"2,547,280.00";"Ministerswto Infrastruktury";"7010095164";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/03/29";"2011/04/06"
"33-268";"Projekt";"RPD sektora transport na rok 2010 (CUPT)";"POIS.15.01.00-00-302/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"28,159,000.00";"28,159,000.00";"28,159,000.00";"23,935,150.00";"Centrum Unijnych Projektów Transportowych";"7010071270";"00-203";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/27";"2011/01/27"
"33-269";"Projekt";"RPD sektora transportu na rok 2011 (CUPT)";"POIS.15.01.00-00-302/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"39,302,869.00";"39,302,869.00";"39,302,869.00";"33,407,438.65";"Centrum Unijnych Projektów Transportowych";"7010071270";"00-203";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/04/20";"2011/04/21"
"33-270";"Projekt";"RPD sektora energetyka na rok 2010 (NFOŚiGW)";"POIS.15.01.00-00-402/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"2,184,231.98";"2,184,231.98";"1,856,597.18";"1,856,597.18";"Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej";"5220018559";"02-672";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"fundusz - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/01/17";"2011/01/19"
"33-271";"Projekt";"RPD sektora energetyka na rok 2010 (INiG)";"POIS.15.01.00-00-404/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"3,476,000.00";"3,476,000.00";"3,476,000.00";"2,954,600.00";"Instytut Nafty i Gazu";"6750001227";"31-503";"Kraków";"Małopolskie";"Powiat m. Kraków";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/01/12"
"33-272";"Projekt";"RPD sektora środowisko na rok 2010 (MŚ)";"POIS.15.02.00-00-201/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"809,000.00";"809,000.00";"809,000.00";"687,650.00";"Ministerstwo Środowiska";"5261647453";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/03/29";"2011/04/08"
"33-273";"Projekt";"RPD sektora środowisko na rok 2011 (MŚ)";"POIS.15.02.00-00-201/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"818,000.00";"818,000.00";"818,000.00";"695,300.00";"Ministerstwo Środowiska";"5261647453";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/04/11";"2011/04/11"
"33-274";"Projekt";"RPD sektora środowisko na rok 2010 (NFOŚiGW)";"POIS.15.02.00-00-202/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"414,000.00";"414,000.00";"351,900.00";"351,900.00";"Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej";"5220018559";"02-672";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/11"
"33-275";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Białymstoku)";"POIS.15.02.00-00-203/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"50,000.00";"50,000.00";"42,500.00";"42,500.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Białymstoku";"5421952597";"15-879";"Białystok";"Podlaskie";"Powiat m. Białystok";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/07";"2011/02/09"
"33-276";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Gdańsku)";"POIS.15.02.00-00-204/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"152,900.00";"152,900.00";"129,965.00";"129,965.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku";"5832094563";"80-837";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/17";"2011/02/10"
"33-277";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Zielonej Górze)";"POIS.15.02.00-00-205/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"16,000.00";"16,000.00";"13,600.00";"13,600.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Zielonej Górze";"9730277026";"65-364";"Zielona Góra";"Lubuskie";"Powiat m. Zielona Góra";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/11";"2011/02/11"
"33-278";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Katowicach)";"POIS.15.02.00-00-206/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"193,000.00";"193,000.00";"164,050.00";"164,050.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Katowicach";"9542239831";"40-035";"Katowice";"Śląskie";"Powiat m. Katowice";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/11";"2011/02/10"
"33-279";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Kielcach)";"POIS.15.02.00-00-207/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"118,000.00";"118,000.00";"100,300.00";"100,300.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Kielcach";"9590832923";"25-311";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.02.00-00-207/10-01";"Tak";"2011/01/07";"2011/02/10"
"33-280";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Krakowie)";"POIS.15.02.00-00-208/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"71,000.00";"71,000.00";"60,350.00";"60,350.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Krakowie";"6761026884";"31-002";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/10"
"33-281";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Lublinie)";"POIS.15.02.00-00-209/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"74,000.00";"74,000.00";"62,900.00";"62,900.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Lublinie";"7121004696";"20-074";"Lublin";"Lubelskie";"Powiat m. Lublin";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/10"
"33-282";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Łodzi)";"POIS.15.02.00-00-210/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"48,350.00";"48,350.00";"41,097.50";"41,097.50";"Wojewódzi Fundusz Ochrony Środowiska i Gospodarki Wodnej w Łodzi";"7272755012";"90-562";"Łódź";"Łódzkie";"Powiat m. Łódź";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/11";"2011/02/16"
"33-283";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Olsztynie)";"POIS.15.02.00-00-211/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"202,312.00";"202,312.00";"171,965.20";"171,965.20";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Olsztynie";"7391296154";"10-026";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/10"
"33-284";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Opolu)";"POIS.15.02.00-00-212/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"47,835.00";"47,835.00";"40,659.75";"40,659.75";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Opolu";"7541156160";"45-018";"Opole";"Opolskie";"Powiat m. Opole";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/07";"2011/02/09"
"33-285";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Poznaniu)";"POIS.15.02.00-00-213/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"70,000.00";"70,000.00";"59,500.00";"59,500.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Poznaniu";"7781134790";"60-541";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.02.00-00-213/10-01";"Tak";"2011/01/17";"2011/02/10"
"33-286";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Rzeszowie)";"POIS.15.02.00-00-214/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"37,000.00";"37,000.00";"31,450.00";"31,450.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Rzeszowie";"8131096967";"35-025";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.02.00-00-214/10-01";"Tak";"2011/01/10";"2011/02/10"
"33-287";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Szczecinie)";"POIS.15.02.00-00-215/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"162,000.00";"162,000.00";"137,700.00";"137,700.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Szczecinie";"8510010504";"71-323";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/11"
"33-288";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Toruniu)";"POIS.15.02.00-00-216/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"30,000.00";"30,000.00";"25,500.00";"25,500.00";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Toruniu";"9561223682";"88-100";"Toruń";"Kujawsko-pomorskie";"Powiat inowrocławski";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.02.00-00-216/10-01";"Tak";"2011/01/17";"2011/02/10"
"33-289";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Warszawie)";"POIS.15.02.00-00-217/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"57,682.00";"57,682.00";"49,029.70";"49,029.70";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Warszawie";"5252088391";"02-743";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/05/05";"2011/05/19"
"33-290";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW we Wrocławiu)";"POIS.15.02.00-00-218/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"200,964.40";"200,964.40";"170,819.74";"170,819.74";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej we Wrocławiu";"8961001536";"53-148";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"samorządowa osoba prawna";"00 Nie dotyczy";"POIS.15.02.00-00-218/10-01";"Tak";"2011/01/10";"2011/02/11"
"33-291";"Projekt";"RPD sektora środowisko na rok 2010 (CKPŚ)";"POIS.15.02.00-00-220/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"252,177.00";"252,177.00";"214,350.45";"214,350.45";"Centrum Koordynacji Projektów Środowiskowych";"7010041263";"00-193";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/17";"2011/02/11"
"33-292";"Projekt";"RPD sektora transportu na rok 2011 (MI)";"POIS.15.02.00-00-301/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"1,000,000.00";"1,000,000.00";"1,000,000.00";"850,000.00";"Ministerswto Infrastruktury";"7010095164";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/03/29";"2011/04/06"
"33-293";"Projekt";"RPD sektora transport na rok 2010 (CUPT)";"POIS.15.02.00-00-302/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"510,000.00";"510,000.00";"510,000.00";"433,500.00";"Centrum Unijnych Projektów Transportowych";"7010071270";"00-203";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/27";"2011/01/27"
"33-294";"Projekt";"RPD sektora transportu na rok 2011 (CUPT)";"POIS.15.02.00-00-302/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"1,000,000.00";"1,000,000.00";"1,000,000.00";"850,000.00";"Centrum Unijnych Projektów Transportowych";"7010071270";"00-203";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/04/20";"2011/04/21"
"33-295";"Projekt";"RPD sektora energetyka na rok 2010 (NFOŚiGW)";"POIS.15.02.00-00-402/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"148,000.00";"148,000.00";"125,800.00";"125,800.00";"Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej";"5220018559";"02-672";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"fundusz - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/01/17";"2011/01/19"
"33-296";"Projekt";"RPD sektora energetyka na rok 2010 (INiG)";"POIS.15.02.00-00-404/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.02.00";"";"140,000.00";"140,000.00";"140,000.00";"119,000.00";"Instytut Nafty i Gazu";"6750001277";"31-503";"Kraków";"Małopolskie";"Powiat m. Kraków";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/01/12"
"33-297";"Projekt";"RPD sektora środowisko na rok 2010 (MŚ)";"POIS.15.03.00-00-201/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.03.00";"";"68,900.00";"68,900.00";"68,900.00";"58,565.00";"Ministerstwo Środowiska";"5261647453";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/03/29";"2011/04/08"
"33-298";"Projekt";"RPD sektora środowisko na rok 2010 (CKPŚ)";"POIS.15.03.00-00-220/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.03.00";"";"77,000.00";"77,000.00";"65,450.00";"65,450.00";"Centrum Koordynacji Projektów Środowiskowych";"7010041263";"00-193";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/17";"2011/02/11"
